Nama,Ulasan,Tanggal
andreas sudarmin,Si waktu sore ramai..banyak jual makana dan minuman suasana nyaman ..makana tempo dulu..enak dan vukup murah dikantong,2024-06-14
OCKY WIETYASTO PUTRA,"..pasar legi sebenarnya adalah pasar kotagede itu sendiri, hanya saja ada satu aktifitas tambahan diluar aktifitas keseharian pasar tersebut. Kenapa disebut pasar legi, dikarenakan aktifisan perdangannya hanya dilakukan pas hari pasaran …",2018-10-14
Adriani Primasari,"pasar yang selalu rame dari pagi hingga malam. apalagi kalo pas pasaran legi pasti dr malemnya sudah banyak penjual buka lapak di sini. kalo sore penjual berbagai macam makanan dan jajanan semua ada. salah satu yang legend adalah sate kere, potongannya memang kecil2 tapi bumbunya sangat terasa.",2019-10-14
Dyan AYDK,Bakwan kawi jos. Enak bangett. Apa lagi area kota gede istimewa banget,2024-10-07
Tika Puspita Sari,"Semuanya ada disini, dari jajanan pasar, sayuran sampai cemilan juga ada, kalo malam suka aja klitikan disini.",2024-07-14
Widiya Ambara,Pasar Legi Kotagede atau saya lebih mengenalnya dengan Pasar Kotagede saja. Pasar ini tidak pernah sepi dari aktifitas penjual dan pembeli. Kegiatan jual beli berlangsung dari pagi hingga malam dengan jenis barang dagangan yang …,2021-10-14
mindiana Skenti,"Ramai sampai sore.
Banyak makanan berat dan snack/ jajanan pasar yang tersedia. Harga jg murah.",2024-08-14
Hary Imam,Pasar yang sudah ada dari jaman dulu.. jm 3 sudah rame.. sayur mayur murah dan lengkap,2024-08-14
Idham Stwn,"Pasar makanan terbesar menurut saya, dari pagi sampai malam semua makanan ada, dari snack kering basah, makanan berat, diluar pasar maupun dalam pasar, tempat ini ada Gudeg Favorit saya, lebih enak daripada Gudeg yang terkenal itu, ga percaya? Silahkan dicoba",2023-10-14
GEGER TEGAR PRASTYO,"murah, rapih, dan bersih.. ramah juga penjual disini.. apa yg dicari, semua tersedia disini.. monggo mampir...",2024-09-14
Risky Chandra,"Sesuai namanya pasar ini akan lebih ramai ketika hari pasaran jawa Legi. Para pedagang hewan ternak dan hasil pertanian akan lebih banyak datang pada hari tsb. Merupakan pasar yang sudah lama berdiri, diperkirakan sudah ada sejak jaman …",2020-10-14
Aris12,lokasi pasar dekat rmh. hampir 24 jam buka. yg jualan ganti orang tiap bberapa jam sekali,2024-06-14
Imawan Wibisana,"Pasar Kotagede yang bagi masyarakat Jogja lebih terkenal dengan nama Pasar Legi. Nama itu menunjukkan hari pasaran kalender Jawa, dimana awalnya pasar ini hanya beroperasi di hari pasaran tersebut. Jadi operasi pasar bisa Senin, Selasa, …",2021-10-14
Dying Sun66,"Malam hari di pasar kota gede banyak orang berjualan jajanan pasar, angkringan, bakso, mie ayam, gudeg, jadah bakar, ronde dan lainnya. Cocok sekali untuk wisatawan lokal maupun mancanegara yang ingin merasakan suasana malam hari yang tradisional.",2020-10-14
dariayah _id,"Pasar tradisional di dekat masjid Mataram kota gede,
Bersih, parkir tertata rapi, penjualnya ramah"", harganya murah"",
Makanan nostalgia masa kecil juga masih tersedia di sini,",2019-10-14
Novita Permatasari (Kak Sao),Harga murah2 jajanan pasarnya,2024-05-14
M. Zaki Riyanto,"Tempat belanja favorit di sore hari, beli jamu, kue putu, cemplon, tahu petis, onde-onde, serta jajanan pasar khas Jogja yang sangat lengkap! 😀 …",2021-10-14
Wong ndeso Budi santoso pu,"Tempatnya asik, setiap hari ada karaokean....jadi seru, yang suka nyanyi....karaokean di Resto PKL Mrican gratis lho...banyak anak anak yg suaranya bagus, tapi ya kadang ada yg pas pasan....tapi enjoy aja....lebih banyak yg suaranya bagus …",2023-10-14
Nurkholis Yusuf,"pasar tradisional di kotagede tentunya banyak macam sayur, daging, bumbu dan kebutuhan sembako. untuk pasar legi ini adalah pasar pagi.",2024-09-14
N M F Amin Mubarok,"Pasar yang masih asri, masih kerasa banget suasana pasar tradisionalnya, banyak makanan dan minuman jaman dulu yang masih eksis, berasa nostalgia lagi ☺",2024-01-14
Muhammad Ardi,"Klo pagi jajanan pasar lengkap, klo malem kulineran snack² grobakannya juga lengkap. Bestalah yaa",2024-08-14
nur afika,"Aku datang di sore, lumayan ramai. Suka area sekitar yang terkesan ""rasa"" Jogjanyaa",2024-09-14
Ikakk Nur Sholikhah,Tempat belanja kebutuhan dapur! Dari sayur sampee daster baju rumah juga ada! Cuss merapatttt,2024-09-14
Lesehan Ngipik,Tempat nyaman parkir luas yg pastinya jika capek lelah setelah perjalanan jauh bisa tiduran sejenak.,2020-10-14
Anwar D Murwanto,"Walaupun dinamai pasar legi kota gede, pasar ini selalu ramai tidak hanya saat Legi saja. Jangan khawatir jika ingin berkunjung mencari sesuatu setiap hari.",2020-10-14
Ella L,"Depan Pasar Kotagede ketika siang hari juga merupakan tempat yang seru untuk berburu kuliner enak. Salah satunya bakso depan pasar kotagede ini. Setiap hari buka mulai sekitar jam 11 hingga habis. Selain baksonya yang enak, di sebelahnya …",2022-10-14
Eko Sanjaya Tamba,"Depan pasarnya banyak jajanan enak. Saya kesini sore hari, beli kue kue tradisional yg cukup murah 1500 - 2000. Bagian pojokan pasar (deket pertigaan) ada penjual Tahu Gulung, enak.",2018-10-14
Hartono Budi,"Bila berkunjung di Pasar Kotagede pada hari pasaran Legi, bukan main ramainya. Jalan didepan Pasar hingga disisi barat, penuh orang jual beli Unggas dan Tanaman. …",2021-10-14
Diah Ayu Widyaningrum,"Didepan pasar suka banyak jajanan dari pagi sampe sore beda2.
Kalau malam ada bakso yang jualan pakai pick up itu rame banget bisa digoreng juga. Selain itu juga ada sate kere ada gorengan ada pukis juga.
Favoritku ketika ke sini itu kalau nggak beli sate kere, pukis, bakso.",2023-10-14
Ita Rosita,"Pagi pagi enak ke pasar legi Kotagede untuk membeli oleh oleh dan jajanan pasar. Pasarnya enak ga terlalu ramai, menjual banyak makanan tradisional dengan harga yang murah dibanding pasar yang lain. Rekomen banget buat yg mau beli oleh oleh tradisional. Habis dari pasar mampir ke masjid Mataram yang bagus banget.",2024-03-14
Anjar Asmoro,"Pasar yang sangat unik, kebudayaan jg masih terasa sangat kental. Pedagang jg ramah sekali. Pokoknya tetap jaga pasar tradisionalnya dan jagalah kebudayaan Jogja agar tetap lestari",2024-04-14
Wuriyani Bekti,Di depan pasar kotagede sisi utara ada bakso yang seger banget nanti beli sama es campurnya yang adudududu. Wenake. Harga bakso 15k. Es campur 5k kalo ga salah.,2023-10-14
Tika Adriatiavita,"Selalu rutin lihat calender, untuk memastikan pasaran LEGI. krn setiap hari pasaran LEGI, menarik banget untuk pergi ke pasar ini, banyak barang yang dijual termasuk tanaman hias, jajanan",2021-10-14
khoir umi Laksana,"Kalau malam banyak banget pilihan jajanan disini. Dari putu, klepon, jajanan pasar, gorengan, sotong, tahu bulat, angkringan, pukis, kelapa muda (juara), cemilan ringan, cilor cimol cilung apapun lah wkwk
Apapunnn",2022-10-14
endri mete,Berbagai macam jajanan pasar dan aneka sayur.bisa kulakan dagangan untuk jualan warung juga,2024-05-14
Durroh Fuadin,Tempat liburan favoritku karena tersedia banyak jajanan pasar yang murah meriah. Salah satunya adalah Kipo yang konon hanya ada di Kotagede. Dekat dengan kompleks makam Raja Mataram dan pusat kerajinan perak di Kotagede. Cukup berjalan kaki …,2019-10-14
nanik haryani,"Selalu ramai dan bnyak pedagang disnan,mau beli makanan apa aja ada disana.",2024-07-14
Syasa Marizka,Segala macam makanan ada jajanan pasar komplet .sore sampai malqm hari...,2024-07-14
Abdi Thea,"Pasar rakyat yang deket dengan rumah, tempat belanja kebutuhan sehari - hari seperti sayur segar dan lain - lain. Buka setiap hari tapi khusus penanggalan jawa (legi) pasar akan semakin ramai karena pasarnya berubah jadi pasar satwa dan tumbuhan.",2022-10-14
Cemploxayu dolanningratan,"Tempat yang indah dan bangunan bersejarah,membuat tempat ini berbeda dari yang lain,karena selain bangunannya yg bersejarah,kota gede terkenal dengan Peraknya (Silver)banyak toko penjual Silver dengan berbagai model dan pilihan,Kota gede …",2022-10-14
taufik basalamah,"Ketika sore hari banyak yang jualan jajanan pasar, harganya sangat terjangkau, menarik untuk dikunjungi",2024-06-14
Fathimah Dwi,"Berbagai jenis sayur, snack, minuman, jajanan pasar, banyak pilihan dengan beragam harga yg tetap terjangkau",2024-05-14
Ahmed frank,"Tempat yang enak untuk nyore, baik sendiri maupun sama keluarga, bareng temen2 juga asik, karena disini banyak yg bisa kita jumpai baik dr landscape, bangunan2 lawas, suasana sekitar dan yg pasti jajanan yang bisa dibeli, bagi yg suka …",2022-10-14
Rizwan Agist,"Nyaman murah dan lengkap, sayang parkir kurang tertata rapi kendala d jalanan macet.
Untuk penjual banyak dan ramah2 barang2 lengkap",2022-10-14
Yudi Omah_autocare,Tempat mendapatkan jajanan pasar tradisional...sayur mayur dengan harga paling murah..,2024-06-14
Eny Wijaya,Lengkap. Harga murah. Tempat buat belanja kebutuhan sehari-hari. Kalo kesini selalu beli lupis dan gudangan. Favorit lah... ❤,2022-10-14
idam ismail,"Wajib ke sini sore2 banyak jajanan, dan terasa waktunya berjalan dengan lambat. Cocok untuk menikmati sore hari",2023-11-14
Rusmiyanto Mas,"Salah satu pasar paling legendaris,karena sdh ada sejak jaman Mataram...",2024-09-14
Soeratno Marketing Mitsubishi,Tiap sore ramai bnyak yg jual jajanan mntap coba sendri ya guys...,2024-06-14
yosi sulastri,"Pasar yang selalu buka setiap hari ini, sungguh pasar yang menenangkan. Tak ada teriakan-teriakan, yang ada justru sapaan hangat dari para pedagangnya.
Saya menyengajakan diri untuk membeli dan berkeliling di pasar Kota Gede. Satu …",2021-10-14
Atikah Nur Rohmah,"Semuanya serba ada, harga terjangkau. Pedagang juga ramah-ramah",2024-09-14
Sartono Ayam,"ruame,lalu lalang orang lewat,parkir rapi.

Hanya parkirnya kadang penuh,jd susah. …",2022-10-14
Ilman Akbar,Ada warung makan enak malam2. Tpi sayang nya nga bisa makan di tempat,2024-07-14
Dedy Pratama Aji,"Salah satu pasar tradisional tertua di Yogyakarta. Cari kebutuhan dapur di sini sangat lengkap dan harganya terjangkau. Cocok juga untuk yang suka kulineran, karena dari pagi sampai malam hari banyak jajanan 👍🏼 …",2024-03-14
Ardiano Fauzy,Salah satu pasar bersejarah di Jogja. Jangan sekali-kali lewat sini kalo pas hari pasaran Legi dijamin bakal macet saking ramai nya,2017-10-14
Keras Indonesia,"Kalau sore, dipasar kota gedhe banyak penjual jajanan tradisional.",2024-07-14
Yoga Pratama,"Selain sebagai pasar, setiap tahunnya secara rutin diadakan pentas musik bertajuk Pasar Keroncong Kotagede yang diadakan di sekitaran Kotagede termasuk di depan Pasar Kotagede",2018-10-14
Eti Kustiati,"Duuuh.. Bikin tuman.. Ke sana dan kesana lg... Ada es serut dg isian semua jenis dawet ditambah tape ketan dan tape singkong... Nikmaaat banget..
Daaan... Baksonya yg endul banget... Ditambah bakso goreng dan daging sapinya.. …",2023-10-14
Sesde Seharja,"Salah satu pasar legendaris di Jogja lokasinya berada di Kotagede, di sini banyak menjual kue dan makanan tradisional yang rasanya enak",2024-05-14
Sumber Berkah,"Ayo ke pasar tradisional. Mau cari apapun ada, sangat lengkap utk kebutuhan harian.",2022-10-14
Winarni,Dateng kesini kebetulan ada event dari Dinas Pariwisata,2024-07-14
Lidya Herestiaty,Suka sekali berkunjung ke pasar ini.semua jajanan enak ada disini,2024-07-14
Reza Hendrawan,"pasar tradisional yg masih terhitung nyaman utk dikunjungi, banyak makanan enak kalo sore",2024-04-14
Ria Dyah,"Salah satu oasar favorit krn selain tempat utk transaksi jual beli, jg utk tempat wisata krn berada di tengah kotagede yg mudah dijangkau, srg ada turis2 dg guide ataupun wisatawan lokal yg berkunjung ke pasar ini",2024-03-14
Tri Gusminingsih,"Pasar yang lengkap dan ramai. Apalagi pas pasaran legi, jalan  dipenuhi penjual burung.
Di dalam pasar ada penjual sayur, buah, jajanan pasar,baju,jamu, emas,dll",2018-10-14
dyah tifani,"Terrlengkap kalo mau cari jajanan pasar. Buka dari pagi pagi  buta sampai jam 11an malem. Biasanya masih ada yg dagang satu, dua sih. …",2019-10-14
Erson Padapiran,"Pasar Kota Gede ini mungkin sama tuanya dengan Mataram Islam karena konon Panembahan Senopati pendiri Mataram lebih duly mendirikan pasarnya daripada kerajaannya, haripasarannya dalah serial Levi dimana banyak hal menarik bahkan langka yang dapat ditemui disini",2019-10-14
Ahmad Siswanto,"Pasarnya dekat rumah, komplit pasarnya,  orangnya ramah2 ,harganya murah2",2024-08-14
saryono,"Banyak jajanan tradisional..paling favorit klepon,sensasi muncratnya gula merah di mulut tiada duanya",2023-10-14
Nurul Aliyah,"Pasar tradisional, yg cukup lengkap dari peralatan rumah tangga hingga jajan tradisional",2023-10-14
Setya Munajat,"Pasar tradisional yg kecil dan unik.. suasana belanja penuh kekeluargaan .. banyak jajanan traditional.. pas hari padaran Legi, pasar rame sekali.. banyak pedagang luar yg berdatangan..",2024-02-14
Ismi Setiasih,"Banyak jajanan pasar yang perlu dicoba, khususnya Kue Kipo khas Kotagede. Jangan takut kehabisan, karena banyak penjual jajanan pasar yang bukanya siang",2020-10-14
Akmal Alghifari,"Area sebelah barat full jajanan pasar, area timur orang jualan sayur mayur. Kalau siang ada es dawet enak jualannya dempetan dengan grobak batagor. Ketopraknya selatan kantor pos juga enak. Kalau lewat udh larut malam cukup hati-hati",2023-11-14
Retno Mangesti Adi,"PASAR TRADISIONAL YANG BANYAK BANGET MAKANANNYA..
Didepan Pasar Legi ada yg jual Dawet harganya cuma 5ribu tapi Enakkk pake banget. …",2019-10-14
Qallila Moslem ID Grosir Mukena Jogja,Ini yang viral dan selalu antri.. Bakso Tusuk Kotagede.. mulai jualan habis isya sampai tengah malam.. rekomendasi kuliner malam di Jogja Kotagede.,2023-10-14
Nasya Icha,"Pasar Kotagede dari saya TK sampe sekarang is the best pokoke 🥳
Komplit, murah, bersih dalem pasarnya. …",2023-12-14
novinur rokhayati,"Pusat jajanan pasar terlengkap yangko kipo
Getuk tiwul ciplukan buah sayur bolo pecah rempah daging semuanya ada",2024-01-14
Supardi Jambidan,Buka jam 6,2024-07-14
Lisa indah Saputri,Pasarnya rame. Pedagang ramah,2024-08-14
J. Ferdinan,"sering bgt jajan disini , banyak penjual makanan tinggal pilih mau apa aja ada pkoknya , rame tempatnya...sering macet",2022-10-14
kangsusilo hadi,pasar aneka jajanan tradiosional👍👍 …,2024-08-14
GGG MOTOVLOG,"Sebuah pasar yang tiap sorenya pasti ramai oleh pedagang jajanan, kayak bakso tusuk, gorengan, cireng, deket deket sini juga banyak yang jual makanan kayak bakso, sate kere dan lain lain. manteb.",2023-11-14
christina wulansari,"Pasar tradisional yg lengkap bgt..
Dr pagi, siang, sore selalu ramai dgn berbeda-beda aktivitas jualannya..
Jd klo pagi-siang ada pasar sayur mayur …",2022-10-14
Pimen Gabut,Pasar yang rapi bersih nuansa jadulnya dapet banget,2020-10-14
L T,"Bagi wisatawan mancanegara coba dibawah ini:

jamu (minuman kunyit kuning yang dicampur > 20 jenis jamu) hanya dibuat segar di …",2024-01-14
Juan B.,"Anda sangat diterima di sini, orang-orangnya umumnya sangat ramah! Harga yang sangat bagus! Pergi ke sini di pagi hari, mereka memiliki buah-buahan yang lezat dan sandwich (isi), sendok kayu, pakaian dan tentu saja segala macam barang yang …",2023-10-14
Priska Handono,Datang ke sini untuk membeli jamu karena hari ini hidung saya tersumbat. Rasanya OG (tidak terlalu manis).,2024-07-14
Rui Wang,"Sangat antusias ketika mengunjungi pasar tradisional ini. Kuliner lokal, harga murah tapi kaya kelezatan. Di dekat pasar ini Anda dapat mengunjungi Mausoleum Kesultanan Yogyakarta, Pabrik Coklat Monggo, Perumahan Vintage untuk Pemotretan, dan Kerajinan Perak.",2020-10-14
lintang pertiwi,"Pasar tradisional ini tidak hanya buka pada pagi hari, tetapi juga pada malam hari... Pagi hari kita bisa mendapatkan sayur mayur, ikan, daging, buah-buahan, dll di dalam pasar ini.. di malam hari, ada beberapa jalan tradisional makanan …",2020-10-14
ニッポンMiu,"Saya pergi pada malam hari kerja di bulan Januari 2024 sebagai solo traveler.
Pasar dalam ruangan tutup, tetapi banyak kios yang berjejer di dekat pasar. Saya tidak melihat satupun turis, hanya penduduk lokal yang datang untuk membeli …",2024-02-14
Iskandar.Z Mohd Y,Kota kuno Kotagede. Senang menjelajahi gang dengan berjalan kaki. Disarankan untuk memulai di pagi hari.,2024-02-14
Ika Yuliani,"Pasar tradisional ini ramai setiap hari, Anda bisa menemukan bahan makanan, jajanan kaki lima dan lain-lain. Di pasar yang “legi” pun semakin ramai dan semakin banyak penjual yang datang dan mempromosikan produknya.",2023-10-14
Jenna Peart,"Berhenti di sini dalam tur jalan kaki (pemandu yang baik di Jogja -- luar biasa!) dan senang mencoba banyak suguhan dan makanan ringan lokal serta jamu. Sangat sibuk dan ramai, tetapi sangat murah.",2020-10-14
Lauri Vainio,Pasar yang bagus dan tradisional dengan banyak hal untuk dijelajahi selama setengah jam.,2023-10-14
Fy EAD,"khas pasar tradisional.
Terletak di kawasan kota tua Yogyakarta.",2024-04-14
Agus Setiawan,"Tradisional. Waktu terasa seperti berhenti di sini. Gelap di dalam pasar. Orang-orang menjual berbagai macam barang. Makanan, pakaian, snack... Semua tercampur. Foto ini adalah penjual Jamu. Jamu adalah obat tradisional yang terbuat dari …",2019-10-14
Andreas Yudhi,Tempat yang bagus untuk dikunjungi ketika Anda memiliki keterampilan negosiasi harga,2024-09-30
M Khanif,Selalu menyukai suasana pasar Kotagede. Banyak makanan enak untuk sarapan.. Saya sangat suka capjae dan bihun 🥰 …,2022-10-14
Monika Venclová,Pengalaman yang sangat otentik! Jangan lupa untuk mencoba manisan dan minuman tradisional khas Indonesia.,2023-11-14
Eivind Bjørgen,"Pengalaman luar biasa, manisan tradisional asli tetapi ada sampah dan bau tak sedap di bagian pojok.",2024-06-14
Riyani N Eka,Setiap pasar legi mempunyai pasar burung. Suasananya cenderung ramai,2019-10-14
DIMMAX Id,"Sebuah pasar tradisional, di sini Anda dapat menaruh barang-barang tradisional apa saja ke dalam gerobak. Silakan menikmati pasar warisan kami..😎 …",2019-10-14
Azahra Aqila.N,"salah satu pasar tradisional di yogyakarta. tidak sama dengan pasar beringharjo, tempat ini sebenarnya bukan untuk wisata karena di pasar ini sepenuhnya merupakan tempat pasar. …",2024-02-14
1 Whoopsadaisy,"Pasar tradisional di jantung kawasan Kotagede.

Berbagai macam kios dan pemilik kios yang ramah",2024-08-14
Pitoyo Susanto,Salah satu pasar tradisional di Yogyakarta. Tempat terbaik untuk fotografi dan makanan.,2020-10-14
Naufal Cahyo,Tempat yang bagus untuk menemukan banyak hal. Salah satu pasar tradisional terbaik di Yogyakarta dan ada beberapa istana bersejarah di dekat pasar ini. Direkomendasikan untuk orang asing👍 …,2023-12-14
Muhammad Primastri,"Pasar ini aktif setiap hari dari fajar hingga malam hari. Akan semakin ramai pada hari ""legi"" sebagai salah satu hari masyarakat Jawa yang hanya memiliki lima hari dalam seminggu.",2019-10-14
Dyah Ayu Meiliastuti,"Banyak sekali masakan tradisional, lengkap dengan berbagai kebutuhan sehari-hari mulai dari sayur mayur, buah-buahan hingga pakaian. Sangat menyukai suasana di pasar ini.",2023-12-14
美子Mezza,Salah satu tempat bersejarah dari awal berdirinya sebuah kerajaan di Mentaok. Pusat perekonomian masyarakat sekitar dan pemerintahan kerajaan tetangga. Pusat kenangan warga Jogja yang paham Hari Pasaran.,2023-10-14
Amelia Prisilia,Anda dapat menemukan begitu banyak jajanan dan makanan tradisional Indonesia di sini.,2019-10-14
SD P,Pasar tradisional yang sudah berdiri sejak lama. Pasar ini mempunyai jam buka pasar jawa (hari legi) dan buka setiap hari. Seringkali tempat ini dijadikan tempat anak muda belajar fotografi.,2020-10-14
suspranggono esang,"Tempat yang indah. Banyak sekali pedagang kaki lima yang menjual makanan. Dan di tempat ini saya banyak menemukan makanan enak seperti legomoro, pukis, dan makanan favorit saya adalah opor ayam kampung. Bila kalian berlibur ke Jogja silahkan datang ke Pasar Kotagede pada sore hari. Sudah waktunya untuk mengambil makanan",2023-10-14
Luthfiana Laily,"Sore dan menjelang malam banyak jajanan mulai dari kue putu klepon, jagung bakar, sate lemak, bakso bakar, segala macam lauk pauk, bahkan ada nasi rames juga.. lengkap 👍 …",2019-10-14
Handini Kusuma Putri,Pasar belanja tradisional terpadu. Bersih dan nyaman.,2023-10-14
Mamici Ai,Tempat yang bagus dengan banyak aktivitas kuliner malam....,2021-10-14
Reza Syahputra,Pasar tertua di Jogja yang menawarkan tampilan lokal Yogyakarta yang sesungguhnya. Kotagede khususnya yang dikenal secara internasional sebagai perajin perak.,2017-10-14
Labibah Zain,"Pasar tradisional terlengkap. Anda bisa membeli daging, sayur, telur, bumbu dapur dan masih banyak lagi lainnya. Pasar ini dikelilingi oleh toko yang menjual makanan tradisional, dapur kecil, dan pakaian.",2022-10-14
Ardiansyah Hana,"Banyak makanan lokal, enak dan murah",2020-10-14
Maghfirota A.,"tempat nyamanku, dan selalu 🫶 …",2024-09-23
Afif Ma'ruf Setyo wibowo,"pasar tradisional dengan ""pasarnya yang legi""
untuk saat ini sejak PPKM dan pandemi yang masih kritis, pasar legi tutup
sedangkan pasar harian diadakan dua hari sekali",2021-10-14
Tilik Jawi,"Sebuah pasar tradisional. Saya terkejut dengan kebersihannya, penataannya yang sangat rapi, dan cara penjualnya menjaga keramahannya yang ramah kepada pengunjung. Dianggap sebagai salah satu pasar tradisional tertua di daerah Yogyakarta. Di …",2018-10-14
Marinus Bomsiwor,Anda bisa membeli berbagai macam sayuran atau mungkin jajanan tradisional lokal. Akan sangat ramai jika Anda pergi ke sana sekitar jam 3 sore. Dan tempat ini dekat dengan Masjid Agung Kotagede yang merupakan tempat yang bisa anda kunjungi untuk melakukan berbagai aktivitas atau sekedar bersantai.,2019-10-14
Fairuz Anatasya,"mengunjungi pasar ini untuk membeli jajanan tradisional. hanya memiliki ruang jalan yang kecil jadi lebih baik mengunjunginya menggunakan sepeda motor/sepeda.
agak jauh dari pusat kota",2022-10-14
khafidlotul khoiriyyah,Uuuenakkk reeeekkk freshh puuuuuoooo,2024-05-14
reynal rejendranath,Pasar Legi ramai....,2021-10-14
Umi Akhdadiyah,Pasar ini selalu ramai sepanjang hari. Anda tidak perlu khawatir jika ingin berkunjung kapan saja.. lokasinya tidak jauh dari kawasan wisata dan setelah mengunjungi pasar anda bisa berjalan-jalan di sekitar lingkungan yang sangat cantik,2019-10-14
Atik Handayani Java Tour Guide,"Terlepas dari sejarah di balik pasar tersebut, penjualan jajanan tradisional di pasar ini menjadi salah satu hal yang menarik untuk dikunjungi. Cobalah Kipo dan salah satu favoritnya adalah Kembang Waru yang hanya bisa Anda temukan kuenya di pasar ini",2022-10-14
Yuli Kuswanto,Pasar tradisional legenda... Bersih nyaman,2023-10-14
adi cahya,"Pasar tradisional yang sangat otentik.
Tempat yang bagus untuk mencari makanan tradisional, mulai dari gudeg, opor, dan banyak jajanan lainnya. …",2017-10-14
Anis Nariswari,Sangat tradisional..banyak jajanan lawas yang bisa ditemukan..menyukainya..,2020-10-14
Qurotul Ayun,Pasar tradisional dan bersejarah sejak zaman Mataram.,2019-10-14
U E,Salah satu pasar tertua di kota. Tempat keren untuk check out saat berada di kota.,2024-01-14
Sugeng Dwidadi,Ganti ban di ban planet...,2020-10-14
Muhammad Abduttawwab,"Ini adalah salah satu pasar tradisional di yogyakarta yang terletak di kota jogjakarta sekitar 15 km sebelah selatan sleman, pasarnya bersih dan anda bisa mencari jajanan tradisional dengan penjual yang rendah hati, harganya masih layak …",2019-10-14
Sophie Van,"Pasar yang ramai di jantung kota tua Jogja. Anda tidak hanya dapat menemukan makanan segar, tetapi juga kue, kue kering, minuman obat, dan peralatan rumah tangga. Titik awal yang bagus untuk berjalan-jalan di sekitar Kotagede.",2020-10-14
cakra surya mataram,"kami dari Jogja
jantung pulau jawa
budaya kita adalah senjata …",2021-10-14
Muhamad Faozi Kurniawan,"Pasar tradisional yang bagus. Banyak barang yang dijual di sini dan dengan harga bersaing. Jika kita perlu menanyakan harga dan bertanya langsung ke penjual, kita mendapat jawaban jujur ​​dari penjual. Harga bagus adalah pilihan yang tepat.",2021-10-14
Arif Zahari,"Ada banyak makanan tradisional Indonesia; juga seperangkat gelas teh tradisional, topi jawa-""blangkon"", baju jawa-""surjan"", daging, bakso dan barang-barang yang dijual seperti pasar tradisional lainnya",2019-10-14
arshinta arshinta,Anda akan menyukai suasana kuno kotagede terutama ditiup angin malam,2020-10-14
Arif Roid Caesarano (ArRoCe),acara adat,2024-07-14
defriana lutfi Chusnaifah,Pasar tradisional dengan banyak jajanan khas Jawa yang murah dan segar. Soo ramai tapi ini pilihan bagus untuk mencoba suasana tradisional Yogyakarta,2017-10-14
Adityo Prabowo,"Tempat ini memiliki banyak varian jajanan lokal. Akan buka dari pagi hingga sore, semua makanan ringan semuanya buatan tangan segar..",2019-10-14
Mohamad Fadhli,Tempat yang bagus untuk menikmati suasana tradisional di Yogyakarta. Anda dapat menemukan makanan tradisional di sini. Cukup ramai di pagi hari dan saat akhir pekan.,2019-10-14
Nur Fadhilah Ramadhani Ridwan,"Pasar bersih dan harga menarik di dalamnya.
Sekadar saran, sebaiknya jangan mengunjungi pasar ini setelah salat Jumat, karena sebagian besar kios tutup setelahnya.",2019-10-14
Prafidhya DY,"Di pagi hari Anda akan menemukan toko kelontong, di malam hari Anda akan menemukan banyak makanan dan makanan ringan, dan di pagi hari waktu 'legi' (hari Jawa) Anda akan menemukan banyak penjual hewan seperti burung, ayam, bebek, ikan, dll.",2016-10-14
Agung Chandrisya,"Pasar pertama dan pasar tradisional tertua di kota yogyakarta, mudah ditemukan jajanan dan kue tradisional old skool disini, makanan langka dll, begitu ramai ketika ""hari-hari"" di hari jawa disebut ""legi"", disinilah lahirnya kerajaan …",2019-10-14
Ananda Agustina,"Di sini untuk duo sempurna ini, yang terbaik.",2021-10-14
Rochmad Hidayat,"Pasar tradisional dengan kearifan lokal
Makanan tradisional khas Yogyakarta dan kebutuhan sehari-hari bisa Anda temukan di pasar ini.",2021-10-14
Sopyan Ahmadi,"Sebagai warisan Indonesia, ini adalah pasar basah tradisional yang istimewa dengan banyak pilihan yang Anda butuhkan",2022-10-14
aziz seiei,"Pasar ini memiliki beragam pemikiran yang Anda harapkan untuk sebuah pasar tradisional, dan bagian terbaiknya adalah harganya yang masuk akal baik untuk pasar lokal maupun oleh-oleh seperti pasar untuk turis.",2019-10-14
Zendy Syahrial,"Ah, aku sudah lama tidak kesini, aku masih merindukanmu",2021-10-14
Hexanto Djojo,"Pasar tradisional, tempat kita bisa menemukan sebagian besar jajanan tradisional dalam satu kawasan wisata.",2021-10-14
Adhitya Kurniawan,"salah satu pasar tertua di daerah ini, Anda bisa mendapatkan apa saja mulai dari makanan tradisional hingga bahan makanan sehari-hari",2022-10-14
ian indra,Wow! Ibunya bingung,2024-05-14
Dedy Hermawan,"Salah satu pasar tradisional terbesar di Yogyakarta, Anda dapat menemukan apa pun yang Anda inginkan di sini tetapi tidak memiliki tempat parkir yang luas,",2020-10-14
Arief W,Oke,2024-09-23
Zephreiyaニサ,Pasar yang sangat bagus dan luas,2024-06-14
Nabilah C,Tempat dimana anda bisa menemukan makanan tradisional asli Yogyakarta. Saya pikir lebih baik menjelajahi tempat itu di pagi hari,2019-10-14
Hendra Jive,"Waaarrr biasAa, maaNttAff",2024-05-14
Mochamad Rullyanto,Tempat yang bagus untuk mencari masakan. Anda dapat menemukan begitu banyak makanan lokal...sangat direkomendasikan,2022-10-14
Hery Cat,"pengecatan dinding & finishing kayu
whatsapp : 081903760928",2022-10-14
