Nama,Ulasan,Tanggal
Chandra Stevan,"Parkirnya susah,pasarnya terlalu ramai dan banyak jajanan yg harus antri ,jadi bisa banyak buang waktu",2024-10-11
HELMID HITERIA,"Tempat nya merakyat, belum ke Jogja kl belum coba sarapan di sini.",2024-10-10
Nela Anisa,Makanan nyaa banyak varian nyaa,2024-10-10
Chairulanwar Cholik,tempatnya jajanan pasar murah meriah,2024-10-09
Ambar Fitriani Pambudi,Tempat jual kaos polos dan toko plastik,2024-10-09
ndhe guetaa,"Tempat culinary yg low budget...
Enak, puas dan kenyang
Recommended buat beli oleh2",2024-10-09
Agus Salim,Tempat berburu kuliner murah dan enak,2024-10-08
yuyul wurianingrum,Sampah agak berserakan,2024-10-08
Dedi Fajria,Luar biasa,2024-10-07
Tono Esfandiar,Murah enak traditional,2024-10-07
Holmes John H Sitompul,Mantap,2024-10-07
sigit harjanto,Pasar tradisional nyang beralih menjadi pusat kuliner,2024-10-07
cakwit moe,Antrinya luar biasa sampek kehabisan list antrian padahal cuma mau nyoba carabikang..😁 …,2024-10-07
Sunusma Bintarto,Right place to find genuine javanese traditional foods 👍🏻👍🏻👍🏻👍🏻 …,2024-10-07
anita burhan,Ragam kulinernya banyak pilihan dan enak2.....Kalo Minggu pagi ramai luar biasa. Sampe susah utk bergerak ....,2024-10-07
Fajar rachman mustopa,Kenpasar ngasem wajib pesen wedang sendang ayu nampoll abis ini,2024-10-07
Dewi Ratna Sari,"Pasarnya bagus, banyak yang jual jajanan pasar yang lengkap dan murah, buah segar kiloan maupun yang sudah dipotong 2 ribuan (pepaya, nanas, semangka, melon), yang jual sayur juga lengkap, ada kedai makan yang cocok untuk sarapan khas …",2024-10-07
Adam Budiman,Harus datang pagi pagi sekali biar bs dapet makanan favorit,2024-10-07
Dyah Ayu Larasati,"Jajan, sarapan, and reunion with old friend, cocok sekali di sini. Sambil menikmati slow living di Jogja",2024-10-07
erdavizarah caprishinta,Jajajan pasar dan makanan tradisional sangat variatif dengan banyak penjual. Harga relatif murah. Parkir aman. Kebersihan biasa saja tp tetap ada pengamen masuk meskipun sudah ada larangan,2024-10-07
hik,Dengan sarapan di tempat ini anda akan kenyang sampai sore,2024-10-07
Antonius Ibnu,Pasar tradisional yg otentik,2024-10-07
SHetya SHamsonutama (Tyo),Melepas penat menambah penat hari akhir pekan pasti rame jangan lupa bawa  bekal,2024-10-07
Ari Setiawan,Banyak jajanan tradisional yg mak yesss...,2024-10-07
Jeremy Snowfield,Makanannya nikmat dan harga bersahabat,2024-10-07
rachmah arbai,"Ramee, jajanan bervariasi",2024-10-07
Tifany Fany,"If you want cheap and delicious breakfast, you can go there. So many popular traditional snacks. I recommend to go there in the early of morning.",2024-10-07
Ibnu Wafa,Yang ke jogja wajib kesini..,2024-10-07
mazpoerwo aji,sarapan minggu pagi rame banget,2024-10-07
Silviana Jap,Semakin bnyk mengenal makanan n minuman tradisional dr jogja..sgt menarik sekali dan seru,2024-10-07
syaifana adilla,kulineran disini mantepp,2024-10-07
Listya anggraini,"Banyak pilihan makan, wedang,dll",2024-10-07
Muhammad Irfan,Banyak jajanan .. Ga nemu mushollah ..,2024-10-07
ILHAM DAVIDSON,Mantap,2024-10-07
Erinda Rahmadanti,karena dateng pas long weekend jadi penuh banget semua spot antri tapi terbayar dengan rasanya super enak 💞 …,2024-10-07
Mohammad Renaldy Borman,"Ke Warung Ngademi, enak banget.",2024-09-30
Kurnia Anzhar,"Ramai, banyak kuliner",2024-09-30
ratukopi gayo (RKG),"Banyak bgt jajanan apapun disini
Tinggal makan doang hehehe …",2024-09-30
imam karoles,Tempat sarapan murah enak di Yogyakarta,2024-09-30
Hari sakti pancasunu,Sayangnya Jogja sedang darurat sampah,2024-09-30
Yantiris Yantiris74,"pasar etnik kemarin long week end macet susah cari parkiran ,banyak di jual makanan khas Jogja",2024-09-30
Oktavianus T Putra,Nice to searching traditional of cullinary...,2024-09-30
Rendi Setiawan,"Coba rasakan membaur dengan warga sekitar, dijamin kerasa jogjanya",2024-09-30
Yassinta Noor Nafiah -Vivi-,"Tempat untuk ""mlipir"" sejenak sekedar mencari sarapan atau camilan tradisional.",2024-09-30
Fiki Ahmad Khoeruman,Worth it,2024-09-30
Urip Widodo,"Banyak jajanan & makanan prasmanan rumahan.
Rame banyak orang dan sensaional",2024-09-30
mumuh Vika,"Pasar Ngasem pasar yg penuh dengan makanan,nikmati sarapan pagi disana AQ suka SM minumannya sare jahe yg Segede gaban😅Krn hari libur penuh bgt sampe ga bisa duduk dan antri di sate koyor sayang nya disitu yg paling sy ga suka adalah …",2024-09-30
Suzy Imadoki,"Lokasinya dekat dengan wisata air taman sari,  cukup jalan kaki saja dr taman sari. Didalamnya ada banyak penjual makanan, nyobain beli wingko dan bakpia yg dipanggan langsung ditempat. Untuk wingko B aja tapi bakpianya juaraaa...enak banget, rasanya beda aja sama bakpia yg udah punya merk.",2024-09-30
Bambang Priyono,Mantap,2024-09-30
syabil Aja,Luar biasa,2024-09-30
Ryan H,Its a good start to vacation in yogyakarta. Dont let your empty stomach while your trip in this town.,2024-09-30
Rukmadi otong,Jajanan pasar terlengkap,2024-09-30
besitua fendi,Terimaksih atas sarapan dan jajanannya,2024-09-30
Febriyani Kusmugiarti,A lot of delicious street foods here!! Fresh from the oven!!,2024-09-30
Dangkun Panbil4,Seiring waktu kita berdua pasti bercanda melewati pasar ini,2024-09-30
Windriarti Hendro,waktu berkunjung terbatas.. baru pertama.. pingin nyoba lbh banyak mkn.. nextime dtg lagi...,2024-09-30
MIMISRI,"Mengobati rasa penasaran, yg pengen makanan khas Jogja recommend banget, tapi yg suka tempat cozy nggak cocok karena crowded banget.",2024-09-30
Ilham Keren,Okelah,2024-09-30
Leny Lestarie,Nuansa makanan khas tradisional. Sarapan pagi yang amat sangat variatif.,2024-09-30
